HIED_2011_data_flag,HIED_2012_data_flag,HIED_2013_data_flag,MADIP_ID_04,hied_2011_attendance_type,hied_2011_completion_field,hied_2011_completion_flag,hied_2011_field,hied_2011_level,hied_2012_attendance_type,hied_2012_completion_field,hied_2012_completion_flag,hied_2012_field,hied_2012_level,hied_2013_attendance_type,hied_2013_completion_field,hied_2013_completion_flag,hied_2013_field,hied_2013_level,hied_cob_2dig,hied_cob_ind,hied_disability_ind,hied_indigenous_ind,hied_language_ind,hied_2011_completion_course_type,hied_2012_completion_course_type,hied_2013_completion_course_type,hied_yr_arrival,gender
1,0,0,C1600091883,2,80309,1,80309,@@,2,60300,1,60300,@@,1,@@,0,80399,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600091888,1,@@,0,60300,@@,2,90913,1,90913,10,1,80399,1,80399,10,11,1,3,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600091935,2,91500,1,91500,@@,1,@@,0,20100,10,1,@@,0,19905,10,11,2,2,2,3,@@,10,10,@@@@,F
0,1,1,C1600091940,0,61703,1,61703,@@,2,100700,1,100700,10,1,90311,1,90311,@@,11,2,3,2,3,@@,10,@@,@@@@,F
0,0,1,C1600091962,1,@@,0,90701,@@,1,@@,0,90000,@@,1,@@,0,90000,10,11,1,3,2,1,@@,@@,@@,2002,F
1,0,0,C1600091970,0,100101,1,100101,10,1,60101,1,60101,@@,2,@@,0,100101,10,11,1,2,2,1,10,@@,10,@@@@,M
1,1,0,C1600091973,2,@@,0,70100,10,0,100501,1,100501,10,1,@@,0,0,10,11,2,3,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600091977,1,70103,1,70103,@@,1,70100,1,70100,@@,1,@@,0,90501,10,11,1,3,2,1,@@,@@,10,@@@@,M
1,1,1,C1600091993,2,@@,0,0,@@,1,40100,1,40100,10,2,80301,1,80301,@@,11,1,2,2,3,@@,@@,@@,@@@@,F
1,0,1,C1600092004,1,60301,1,60301,@@,2,@@,0,20100,@@,2,@@,0,90701,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600092045,1,@@,0,80101,@@,2,0,1,0,@@,1,@@,0,80000,10,11,2,3,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600092048,1,10000,1,10000,@@,2,90701,1,90701,@@,1,70105,1,70105,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600092060,2,@@,0,29901,10,1,@@,0,80301,@@,2,90300,1,90300,10,11,1,2,1,3,@@,@@,@@,@@@@,M
1,0,1,C1600092066,1,90515,1,90515,10,2,70101,1,70101,@@,1,60300,1,60300,@@,11,1,2,2,1,10,@@,@@,@@@@,F
0,0,1,C1600092093,2,70103,1,70103,@@,0,@@,0,39999,@@,1,@@,0,60301,@@,62,1,3,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600092101,1,@@,0,90701,10,2,@@,0,39999,@@,2,80301,1,80301,10,11,1,3,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600092112,2,@@,0,70103,4,1,@@,0,69999,@@,1,@@,0,60101,10,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600092124,1,100101,1,100101,@@,1,91523,1,91523,10,2,@@,0,90000,60,11,1,2,2,1,@@,10,60,@@@@,F
0,1,0,C1600092151,1,@@,0,61901,@@,2,@@,0,90500,@@,1,90300,1,90300,@@,21,1,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600092155,1,70105,1,70105,4,2,@@,0,61300,@@,2,@@,0,60301,11,11,1,3,2,1,4,@@,11,2000,F
0,0,0,C1600092166,1,90701,1,90701,10,2,30000,1,30000,@@,2,90000,1,90000,8,11,2,2,2,3,10,@@,8,@@@@,F
1,0,0,C1600092196,2,0,1,0,@@,0,@@,0,90501,@@,0,@@,0,90100,@@,11,2,3,2,3,@@,@@,@@,1999,F
0,0,1,C1600092225,2,61703,1,61703,10,1,@@,0,90000,@@,1,@@,0,60701,11,11,1,2,2,2,10,@@,11,2012,F
0,0,0,C1600092257,1,40101,1,40101,4,2,70100,1,70100,60,1,80300,1,80300,10,11,2,3,2,1,4,60,10,@@@@,M
1,0,1,C1600092291,1,70103,1,70103,@@,1,100103,1,100103,@@,1,60300,1,60300,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600092300,2,19901,1,19901,10,1,90701,1,90701,10,2,70105,1,70105,10,11,1,3,2,1,10,10,10,1995,F
0,1,0,C1600092303,2,@@,0,0,21,2,60303,1,60303,10,1,100101,1,100101,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600092339,1,@@,0,10900,10,2,@@,0,70101,50,2,90000,1,90000,10,11,1,2,2,3,@@,@@,@@,1972,F
1,0,1,C1600092398,2,@@,0,10000,@@,1,69999,1,69999,@@,1,@@,0,90701,10,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600092428,2,70105,1,70105,10,2,20100,1,20100,@@,2,@@,0,100301,8,33,1,3,2,3,10,@@,8,@@@@,F
1,0,0,C1600092448,1,100799,1,100799,@@,1,@@,0,69999,@@,1,80500,1,80500,@@,61,1,3,2,1,@@,@@,@@,2008,M
1,0,0,C1600092450,1,70105,1,70105,@@,1,40107,1,40107,10,1,80399,1,80399,@@,11,1,3,2,1,@@,10,@@,1988,F
1,0,1,C1600092459,1,70103,1,70103,@@,1,@@,0,90000,@@,1,60399,1,60399,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600092468,2,80300,1,80300,@@,1,10999,1,10999,10,1,100301,1,100301,4,11,1,1,2,1,@@,10,4,@@@@,F
1,1,0,C1600092492,1,60300,1,60300,41,2,80000,1,80000,10,1,10101,1,10101,5,11,1,2,2,1,41,10,5,@@@@,F
0,1,1,C1600092500,1,0,1,0,14,1,69905,1,69905,@@,1,129999,1,129999,9,11,1,2,2,1,14,@@,9,@@@@,M
1,0,1,C1600092503,1,@@,0,80300,10,1,@@,0,30000,@@,1,@@,0,70113,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600092519,1,@@,0,30000,@@,2,19901,1,19901,@@,1,@@,0,70101,@@,81,2,2,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600092526,1,30900,1,30900,60,1,80399,1,80399,@@,1,90513,1,90513,@@,11,2,2,2,1,60,@@,@@,2001,M
0,0,1,C1600092543,1,80300,1,80300,11,2,@@,0,80300,4,1,@@,0,90300,7,11,1,3,2,3,11,4,7,@@@@,F
1,0,0,C1600092571,2,@@,0,60300,@@,1,0,1,0,11,2,99903,1,99903,@@,92,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600092584,2,91301,1,91301,10,2,@@,0,80300,10,0,90399,1,90399,10,12,1,1,2,1,10,10,10,@@@@,F
0,0,0,C1600092596,2,@@,0,30999,@@,1,60399,1,60399,@@,1,@@,0,70111,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600092602,2,50000,1,50000,@@,2,90999,1,90999,@@,1,0,1,0,10,11,1,2,2,1,@@,@@,10,@@@@,M
1,0,0,C1600092606,2,81100,1,81100,10,1,@@,0,0,@@,1,@@,0,91500,@@,11,2,2,2,1,10,@@,@@,@@@@,F
0,1,0,C1600092621,1,@@,0,61300,@@,1,@@,0,29999,@@,2,90000,1,90000,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600092648,1,@@,0,70103,@@,1,30301,1,30301,10,2,90000,1,90000,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600092663,1,@@,0,60300,10,1,@@,0,60301,10,2,@@,0,90999,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600092677,2,69900,1,69900,10,2,89999,1,89999,10,2,70000,1,70000,10,22,&,3,2,3,10,10,10,@@@@,F
1,0,0,C1600092704,1,@@,0,10000,11,2,@@,0,0,60,1,@@,0,90900,@@,42,1,2,2,1,@@,@@,@@,@@@@,M
1,0,0,C1600092713,1,39999,1,39999,@@,2,90000,1,90000,10,1,100700,1,100700,10,11,1,2,1,1,@@,10,10,@@@@,M
0,0,0,C1600092722,1,@@,0,70100,@@,2,@@,0,30000,10,1,70100,1,70100,10,11,1,2,2,3,@@,@@,@@,@@@@,M
1,0,0,C1600092734,1,@@,0,90000,@@,2,69903,1,69903,10,1,90900,1,90900,4,11,1,3,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600092735,1,0,1,0,@@,1,@@,0,31305,11,2,91900,1,91900,@@,11,1,3,2,1,@@,11,@@,@@@@,F
1,1,0,C1600092741,1,@@,0,70105,@@,1,91501,1,91501,4,1,20100,1,20100,10,&&,1,3,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600092753,1,80301,1,80301,@@,2,90000,1,90000,10,1,@@,0,19999,10,11,1,1,2,3,@@,10,10,@@@@,F
0,0,1,C1600092766,2,91105,1,91105,10,1,@@,0,0,60,1,@@,0,60301,@@,11,1,1,2,3,10,60,@@,@@@@,F
1,1,0,C1600092776,1,@@,0,10703,3,1,80100,1,80100,@@,2,61399,1,61399,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600092837,2,90000,1,90000,10,1,20100,1,20100,6,1,100700,1,100700,10,11,1,2,2,3,10,6,10,@@@@,M
1,1,1,C1600092859,1,@@,0,0,10,2,80000,1,80000,4,2,@@,0,39999,@@,11,1,2,2,1,@@,@@,@@,2008,M
0,0,1,C1600092865,1,@@,0,61701,@@,1,@@,0,61300,10,1,60399,1,60399,@@,11,2,3,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600092872,1,@@,0,80399,6,1,109999,1,109999,@@,2,@@,0,129999,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600092891,1,60399,1,60399,10,1,30701,1,30701,@@,2,@@,0,10999,10,11,1,3,2,1,10,@@,10,@@@@,F
0,1,1,C1600092896,1,@@,0,91301,@@,1,70103,1,70103,@@,1,@@,0,70100,10,11,1,3,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600092903,1,39900,1,39900,@@,1,@@,0,70103,@@,2,@@,0,60399,10,11,2,2,2,1,@@,@@,10,@@@@,M
1,0,0,C1600092955,2,80399,1,80399,10,1,70103,1,70103,10,1,@@,0,61300,@@,11,1,2,3,1,10,10,@@,@@@@,M
0,0,0,C1600092981,1,@@,0,80700,10,1,@@,0,19900,@@,1,@@,0,61103,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600092995,1,@@,0,19907,@@,1,@@,0,90900,@@,1,80313,1,80313,@@,11,1,1,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600093006,1,@@,0,80100,@@,1,@@,0,89999,10,2,@@,0,10101,9,11,1,3,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600093060,1,0,1,0,10,1,20399,1,20399,@@,2,@@,0,61303,@@,33,1,2,2,1,10,@@,@@,@@@@,M
0,0,0,C1600093072,2,90501,1,90501,@@,1,@@,0,19901,@@,2,@@,0,100700,@@,11,1,1,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600093092,2,@@,0,70300,2,2,0,1,0,@@,1,@@,0,80303,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600093097,1,@@,0,30703,10,1,19901,1,19901,@@,1,@@,0,60119,@@,11,1,2,2,3,@@,@@,@@,@@@@,M
0,1,0,C1600093116,1,19901,1,19901,7,2,@@,0,50199,@@,1,70199,1,70199,@@,11,1,2,2,1,7,@@,@@,@@@@,F
0,1,1,C1600093120,1,@@,0,29900,@@,1,90101,1,90101,@@,1,61703,1,61703,@@,11,1,3,2,1,@@,@@,@@,2004,F
0,0,0,C1600093138,1,@@,0,60901,@@,2,60101,1,60101,@@,1,@@,0,80000,@@,11,2,2,2,3,@@,@@,@@,@@@@,F
1,1,1,C1600093147,1,@@,0,0,@@,2,80101,1,80101,@@,1,70199,1,70199,@@,11,1,2,2,1,@@,@@,@@,&&&&,M
0,0,1,C1600093150,1,@@,0,40105,@@,1,@@,0,60301,10,1,70103,1,70103,60,11,2,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600093151,1,90900,1,90900,10,1,@@,0,90900,@@,1,60701,1,60701,10,11,1,3,1,1,10,@@,10,2000,M
1,1,0,C1600093156,2,80313,1,80313,@@,1,@@,0,90900,@@,2,90100,1,90100,4,11,1,2,2,3,@@,@@,4,@@@@,M
0,0,1,C1600093178,1,@@,0,19900,@@,1,90701,1,90701,@@,2,@@,0,60301,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600093184,1,90399,1,90399,11,2,@@,0,100701,@@,2,@@,0,0,6,11,1,2,2,1,11,@@,6,@@@@,M
0,1,1,C1600093201,1,90999,1,90999,@@,1,@@,0,60301,@@,1,91703,1,91703,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600093208,1,@@,0,0,60,1,@@,0,100700,@@,1,99999,1,99999,@@,11,2,2,2,1,@@,@@,@@,2008,F
0,0,1,C1600093218,1,@@,0,70103,@@,1,90701,1,90701,@@,1,80000,1,80000,@@,11,1,2,2,1,@@,@@,@@,1998,F
1,0,0,C1600093234,2,@@,0,60300,@@,1,80301,1,80301,@@,2,80301,1,80301,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600093240,2,60100,1,60100,@@,1,60300,1,60300,@@,2,90000,1,90000,9,11,1,3,2,1,@@,@@,9,@@@@,F
0,0,0,C1600093260,2,60101,1,60101,@@,1,@@,0,80300,10,1,30701,1,30701,10,11,1,2,2,1,@@,10,10,@@@@,F
1,0,1,C1600093262,1,40300,1,40300,10,1,@@,0,60301,10,1,@@,0,90505,4,11,1,3,2,1,10,10,4,@@@@,M
0,1,1,C1600093286,1,@@,0,100301,7,1,@@,0,80301,9,2,@@,0,80503,10,11,1,2,2,3,@@,@@,@@,@@@@,M
0,0,0,C1600093289,1,@@,0,91703,@@,1,@@,0,80301,@@,2,@@,0,20399,4,11,1,1,2,1,@@,@@,@@,1967,F
0,0,0,C1600093313,1,90999,1,90999,@@,1,60301,1,60301,@@,1,60501,1,60501,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600093328,1,90000,1,90000,@@,1,@@,0,29999,@@,1,80300,1,80300,10,71,1,3,2,3,@@,@@,10,@@@@,F
0,0,1,C1600093340,1,70101,1,70101,@@,2,60399,1,60399,11,1,30000,1,30000,@@,11,2,2,2,3,@@,11,@@,@@@@,F
0,0,1,C1600093356,1,@@,0,61703,@@,2,80300,1,80300,@@,2,70101,1,70101,@@,92,1,3,2,1,@@,@@,@@,2013,F
0,1,1,C1600093358,2,@@,0,70105,@@,2,39900,1,39900,@@,1,@@,0,100700,10,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600093371,1,60301,1,60301,10,2,19901,1,19901,@@,1,70103,1,70103,@@,11,2,3,2,1,10,@@,@@,@@@@,F
0,0,0,C1600093381,1,0,1,0,4,1,@@,0,19999,@@,2,61703,1,61703,@@,11,2,2,2,1,4,@@,@@,@@@@,F
0,1,1,C1600093390,2,@@,0,80000,3,2,10900,1,10900,@@,1,@@,0,30000,@@,11,1,3,2,1,@@,@@,@@,1997,M
1,1,1,C1600093399,1,@@,0,90300,@@,2,@@,0,60705,10,1,@@,0,50999,@@,92,1,3,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600093405,1,40103,1,40103,4,1,19901,1,19901,10,1,@@,0,20399,@@,11,1,2,2,1,4,10,@@,@@@@,M
0,0,1,C1600093414,1,39999,1,39999,@@,1,@@,0,60300,60,2,10913,1,10913,10,11,1,2,2,3,@@,60,10,2009,M
1,0,1,C1600093423,1,80300,1,80300,10,2,90000,1,90000,10,1,@@,0,90900,@@,52,1,2,2,1,10,10,@@,@@@@,M
0,1,0,C1600093427,1,@@,0,80300,11,1,@@,0,99999,@@,1,60100,1,60100,@@,11,2,3,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600093437,2,@@,0,61300,60,0,@@,0,90300,@@,1,91500,1,91500,@@,11,1,2,2,1,@@,@@,@@,2006,F
1,0,0,C1600093445,1,90701,1,90701,@@,2,@@,0,90101,@@,1,61701,1,61701,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600093454,1,80000,1,80000,@@,2,39999,1,39999,10,1,@@,0,90311,10,11,1,2,2,1,@@,10,10,@@@@,F
1,1,1,C1600093462,1,100199,1,100199,@@,2,0,1,0,@@,2,@@,0,70103,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600093474,1,80000,1,80000,@@,2,@@,0,60300,@@,2,@@,0,40107,10,11,1,2,2,3,@@,@@,10,@@@@,M
0,0,0,C1600093479,1,90300,1,90300,@@,2,@@,0,90000,@@,1,@@,0,60300,11,11,1,2,2,1,@@,@@,11,@@@@,M
1,0,0,C1600093480,0,@@,0,10999,10,2,90000,1,90000,@@,1,80100,1,80100,@@,11,2,2,2,1,@@,@@,@@,1998,F
1,1,0,C1600093497,2,@@,0,69903,@@,1,@@,0,69903,@@,1,30305,1,30305,@@,71,&,2,2,2,@@,@@,@@,@@@@,F
0,1,1,C1600093540,2,70103,1,70103,@@,1,80311,1,80311,6,1,@@,0,61101,@@,11,1,2,2,1,@@,6,@@,@@@@,F
1,0,0,C1600093554,1,0,1,0,@@,1,@@,0,100101,11,1,@@,0,70103,10,52,1,2,2,1,@@,11,10,@@@@,F
1,0,1,C1600093558,2,@@,0,30000,10,1,@@,0,0,@@,1,0,1,0,10,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600093560,1,@@,0,90501,@@,1,60303,1,60303,10,1,31305,1,31305,@@,11,1,3,1,1,@@,@@,@@,2009,F
1,0,1,C1600093568,1,@@,0,60500,8,1,60100,1,60100,10,2,89903,1,89903,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600093588,1,69905,1,69905,10,1,30000,1,30000,10,1,@@,0,30501,10,11,1,2,2,1,10,10,10,@@@@,F
0,0,1,C1600093600,1,@@,0,80505,50,1,80301,1,80301,10,1,@@,0,91301,10,23,2,2,2,1,@@,@@,@@,1987,F
1,1,0,C1600093610,1,@@,0,10900,@@,1,@@,0,90000,11,1,70105,1,70105,@@,11,1,2,2,3,@@,@@,@@,@@@@,M
0,0,0,C1600093621,1,89999,1,89999,10,1,@@,0,19907,@@,1,60300,1,60300,@@,61,1,3,2,1,10,@@,@@,@@@@,M
0,0,1,C1600093628,2,@@,0,90501,30,1,60300,1,60300,@@,2,@@,0,70101,@@,11,2,2,2,1,@@,@@,@@,@@@@,M
1,1,1,C1600093674,1,10900,1,10900,@@,1,@@,0,10900,@@,1,79999,1,79999,10,92,1,2,2,1,@@,@@,10,@@@@,F
0,0,1,C1600093692,1,60301,1,60301,@@,1,60100,1,60100,@@,2,@@,0,61101,@@,11,1,2,2,3,@@,@@,@@,@@@@,F
0,0,1,C1600093697,2,60100,1,60100,10,1,90000,1,90000,@@,2,60301,1,60301,@@,11,1,2,2,1,10,@@,@@,@@@@,F
0,1,1,C1600093732,1,61701,1,61701,@@,1,@@,0,60300,@@,1,80399,1,80399,10,11,1,2,2,3,@@,@@,10,@@@@,F
0,0,1,C1600093740,2,70105,1,70105,@@,1,@@,0,10000,10,2,@@,0,60901,@@,11,1,2,2,1,@@,10,@@,@@@@,M
0,1,1,C1600093776,1,@@,0,80505,@@,1,@@,0,70103,@@,2,@@,0,70103,@@,11,2,3,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600093791,1,@@,0,39900,@@,1,80503,1,80503,10,1,80399,1,80399,@@,11,2,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600093802,1,100799,1,100799,@@,2,80311,1,80311,@@,1,80000,1,80000,10,11,1,3,2,3,@@,@@,10,@@@@,F
0,0,1,C1600093804,1,80301,1,80301,11,1,@@,0,70113,4,1,90101,1,90101,@@,92,1,2,2,1,11,4,@@,2003,F
1,0,1,C1600093817,2,60501,1,60501,@@,2,@@,0,19901,@@,2,@@,0,50999,10,11,1,2,2,1,@@,@@,10,1986,M
0,1,0,C1600093856,2,@@,0,90701,@@,1,80399,1,80399,10,2,@@,0,80300,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600093858,1,@@,0,10700,@@,2,40300,1,40300,@@,1,@@,0,70105,10,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600093859,1,@@,0,90701,9,2,29900,1,29900,@@,2,91703,1,91703,60,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600093860,1,40199,1,40199,10,1,30000,1,30000,@@,2,90300,1,90300,10,11,2,2,2,1,10,@@,10,2006,M
0,1,1,C1600093915,1,70103,1,70103,@@,2,60399,1,60399,@@,2,@@,0,70101,@@,32,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600093950,1,@@,0,40199,3,1,70101,1,70101,@@,1,61300,1,61300,10,11,1,2,2,3,@@,@@,@@,@@@@,M
0,1,1,C1600093999,1,@@,0,40303,@@,1,40100,1,40100,@@,1,90000,1,90000,@@,11,2,2,2,3,@@,@@,@@,@@@@,M
0,1,0,C1600094001,2,@@,0,0,@@,1,@@,0,61701,@@,1,70000,1,70000,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600094025,2,@@,0,90501,@@,1,@@,0,10000,10,2,80399,1,80399,30,42,1,2,2,1,@@,@@,@@,2000,F
1,1,1,C1600094026,1,60301,1,60301,@@,2,@@,0,10000,@@,1,100500,1,100500,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600094034,1,@@,0,89999,10,1,@@,0,29900,@@,1,59999,1,59999,@@,11,2,2,2,1,@@,@@,@@,2012,F
0,0,1,C1600094039,1,80000,1,80000,@@,2,70105,1,70105,@@,2,@@,0,90300,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600094045,2,0,1,0,10,1,@@,0,0,10,1,@@,0,69903,10,11,1,2,2,1,10,10,10,1999,M
0,1,0,C1600094054,1,70115,1,70115,10,1,100301,1,100301,@@,1,10703,1,10703,@@,11,2,2,2,1,10,@@,@@,@@@@,M
1,1,1,C1600094060,1,69903,1,69903,@@,1,0,1,0,@@,1,90501,1,90501,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600094061,1,@@,0,0,10,1,10000,1,10000,@@,2,@@,0,10913,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600094091,1,40399,1,40399,10,1,@@,0,10000,@@,1,70105,1,70105,7,11,&,2,2,1,10,@@,7,@@@@,M
0,0,1,C1600094114,1,0,1,0,@@,1,@@,0,60501,10,1,@@,0,90000,11,11,1,3,2,1,@@,10,11,@@@@,F
1,0,0,C1600094123,1,@@,0,100301,4,1,100101,1,100101,10,1,@@,0,70100,@@,61,2,3,3,1,@@,@@,@@,@@@@,F
0,1,0,C1600094125,1,0,1,0,@@,2,100705,1,100705,@@,2,@@,0,80000,@@,12,1,2,2,1,@@,@@,@@,2008,M
0,1,1,C1600094129,0,@@,0,20100,10,1,91500,1,91500,@@,1,10900,1,10900,11,11,1,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600094166,1,@@,0,10703,4,1,39999,1,39999,11,1,@@,0,80301,@@,11,1,3,1,1,@@,@@,@@,@@@@,F
1,0,0,C1600094176,0,50199,1,50199,@@,1,@@,0,80300,@@,2,60101,1,60101,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600094191,1,109999,1,109999,10,1,10000,1,10000,@@,2,61300,1,61300,10,11,1,2,2,3,10,@@,10,@@@@,F
0,1,0,C1600094193,0,@@,0,30301,@@,1,@@,0,80313,@@,1,31305,1,31305,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600094195,1,80323,1,80323,10,1,19999,1,19999,@@,2,69903,1,69903,@@,61,1,2,2,3,10,@@,@@,@@@@,M
0,0,1,C1600094227,0,@@,0,60301,@@,1,61901,1,61901,@@,1,@@,0,100700,10,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600094240,1,39999,1,39999,@@,1,@@,0,40199,@@,2,100500,1,100500,@@,11,2,2,2,3,@@,@@,@@,@@@@,F
1,0,0,C1600094255,1,@@,0,100101,11,2,@@,0,91105,@@,1,@@,0,91521,10,11,2,2,2,1,@@,@@,@@,2001,M
0,1,0,C1600094282,1,@@,0,120100,@@,0,70103,1,70103,10,1,60119,1,60119,@@,52,2,2,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600094283,2,61703,1,61703,10,2,90000,1,90000,10,1,@@,0,90000,@@,11,1,1,2,1,10,10,@@,@@@@,F
0,0,1,C1600094284,1,@@,0,92199,10,0,80101,1,80101,@@,1,@@,0,60301,11,11,2,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600094291,1,80399,1,80399,10,1,90701,1,90701,10,1,90399,1,90399,@@,11,1,2,2,3,10,10,@@,@@@@,M
1,0,0,C1600094295,1,@@,0,79900,@@,1,@@,0,70105,@@,1,@@,0,10907,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600094313,2,90701,1,90701,@@,1,@@,0,70303,10,1,@@,0,0,4,11,2,2,2,1,@@,10,4,@@@@,M
1,1,0,C1600094323,1,@@,0,20000,@@,1,90999,1,90999,@@,1,80301,1,80301,@@,71,2,2,2,1,@@,@@,@@,2001,M
1,0,0,C1600094333,2,@@,0,20100,@@,1,@@,0,39900,@@,2,90701,1,90701,@@,61,1,3,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600094387,2,@@,0,100700,@@,1,@@,0,70103,@@,1,@@,0,90900,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600094394,2,80301,1,80301,@@,2,70103,1,70103,10,2,40103,1,40103,@@,11,1,2,2,1,@@,10,@@,@@@@,F
1,0,0,C1600094421,1,19901,1,19901,@@,1,20000,1,20000,4,1,@@,0,10905,@@,11,1,2,2,3,@@,4,@@,@@@@,M
0,0,1,C1600094423,2,91521,1,91521,10,2,90000,1,90000,@@,1,61303,1,61303,@@,11,2,3,2,1,10,@@,@@,@@@@,F
1,1,0,C1600094429,1,@@,0,10000,@@,0,@@,0,80399,@@,1,@@,0,90900,11,11,2,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600094439,1,@@,0,90000,@@,2,100700,1,100700,@@,1,91900,1,91900,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,0,0,C1600094472,1,60300,1,60300,@@,1,@@,0,0,4,2,@@,0,60117,10,11,2,3,2,1,@@,4,10,@@@@,M
1,0,0,C1600094502,1,@@,0,0,@@,1,@@,0,90000,@@,1,80300,1,80300,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600094509,0,@@,0,61303,@@,1,100799,1,100799,10,1,100799,1,100799,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600094510,2,0,1,0,@@,1,@@,0,90999,@@,1,70300,1,70300,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600094521,1,61303,1,61303,10,1,@@,0,70100,@@,2,70101,1,70101,4,11,1,2,2,1,10,@@,4,@@@@,M
0,0,1,C1600094537,1,@@,0,100705,10,1,10999,1,10999,10,1,90300,1,90300,10,11,2,3,2,3,@@,@@,@@,@@@@,F
0,0,0,C1600094542,2,@@,0,50901,@@,1,61703,1,61703,@@,1,90300,1,90300,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600094556,2,10913,1,10913,@@,1,@@,0,89999,@@,1,90300,1,90300,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600094586,1,60300,1,60300,@@,2,@@,0,60301,10,1,@@,0,0,@@,11,1,2,2,1,@@,10,@@,@@@@,F
